timestamp,area_name,traffic_level,nearby_events,day_of_week,total_slots,occupied_slots,available_slots
2024-03-14 08:00:00,Tech Park,5,1,4,100,65,35
2024-03-14 11:00:00,Metro Station,7,0,6,50,23,27
2024-03-14 11:00:00,Cricket Stadium,1,0,4,150,14,136
2024-03-14 12:00:00,Tech Park,6,0,6,150,75,75
2024-03-14 13:00:00,Cricket Stadium,2,0,4,100,16,84
2024-03-14 15:00:00,Airport,7,0,0,150,88,62
2024-03-14 17:00:00,Railway Station,6,0,1,100,53,47
2024-03-14 18:00:00,Shopping Mall,3,0,1,150,39,111
2024-03-14 20:00:00,Shopping Mall,4,0,4,100,30,70
2024-03-14 21:00:00,Tech Park,6,0,6,100,47,53
2024-03-14 21:00:00,Cricket Stadium,2,0,5,75,17,58
2024-03-15 01:00:00,Airport,6,0,0,100,49,51
2024-03-15 01:00:00,Tech Park,1,1,3,200,54,146
2024-03-15 01:00:00,Metro Station,5,0,0,100,38,62
2024-03-15 01:00:00,Railway Station,2,1,5,100,36,64
2024-03-15 03:00:00,Cricket Stadium,2,0,5,75,9,66
2024-03-15 03:00:00,Tech Park,10,0,1,150,124,26
2024-03-15 05:00:00,City Center,6,0,2,150,67,83
2024-03-15 05:00:00,Metro Station,3,0,4,75,18,57
2024-03-15 06:00:00,Railway Station,2,0,4,100,16,84
2024-03-15 10:00:00,Railway Station,2,0,0,200,31,169
2024-03-15 11:00:00,Airport,2,0,2,150,27,123
2024-03-15 12:00:00,Railway Station,2,0,5,100,18,82
2024-03-15 13:00:00,Tech Park,9,0,1,50,34,16
2024-03-15 13:00:00,City Center,9,0,1,50,38,12
2024-03-15 14:00:00,Railway Station,8,0,4,150,100,50
2024-03-15 14:00:00,Metro Station,9,0,3,150,113,37
2024-03-15 18:00:00,Railway Station,8,0,4,100,64,36
2024-03-15 18:00:00,Railway Station,5,0,6,50,15,35
2024-03-15 20:00:00,City Center,10,0,0,100,77,23
2024-03-15 21:00:00,Cricket Stadium,7,1,5,75,54,21
2024-03-15 22:00:00,Cricket Stadium,3,0,3,75,23,52
2024-03-15 22:00:00,Shopping Mall,5,0,2,150,55,95
2024-03-15 22:00:00,Tech Park,4,1,6,50,27,23
2024-03-16 02:00:00,Tech Park,6,0,0,150,73,77
2024-03-16 08:00:00,Cricket Stadium,9,0,5,100,68,32
2024-03-16 08:00:00,City Center,5,0,0,150,59,91
2024-03-16 08:00:00,Shopping Mall,3,0,1,100,26,74
2024-03-16 10:00:00,Railway Station,8,0,3,100,68,32
2024-03-16 10:00:00,Metro Station,1,0,1,100,7,93
2024-03-16 10:00:00,Railway Station,3,0,4,50,17,33
2024-03-16 12:00:00,Airport,2,0,3,50,9,41
2024-03-16 13:00:00,Airport,6,0,1,50,28,22
2024-03-16 17:00:00,Shopping Mall,6,0,2,100,43,57
2024-03-16 20:00:00,Tech Park,10,0,1,100,77,23
2024-03-16 20:00:00,Railway Station,2,0,4,200,29,171
2024-03-16 20:00:00,Railway Station,6,0,2,200,92,108
2024-03-16 21:00:00,Metro Station,7,0,0,75,47,28
2024-03-16 21:00:00,Airport,5,0,3,100,44,56
2024-03-16 22:00:00,Railway Station,6,1,3,100,66,34
2024-03-16 22:00:00,Tech Park,6,0,3,75,36,39
2024-03-16 23:00:00,Tech Park,1,0,1,150,7,143
2024-03-16 23:00:00,Railway Station,9,0,3,100,75,25
2024-03-17 00:00:00,Cricket Stadium,7,1,6,75,56,19
2024-03-17 00:00:00,Airport,8,0,1,50,27,23
2024-03-17 04:00:00,Cricket Stadium,7,0,1,200,114,86
2024-03-17 05:00:00,Metro Station,9,0,3,150,110,40
2024-03-17 07:00:00,Metro Station,2,0,3,150,25,125
2024-03-17 08:00:00,Cricket Stadium,8,1,1,100,89,11
2024-03-17 10:00:00,Airport,5,0,0,150,56,94
2024-03-17 10:00:00,City Center,7,0,6,100,61,39
2024-03-17 12:00:00,City Center,7,0,2,75,38,37
2024-03-17 15:00:00,Airport,4,0,3,100,33,67
2024-03-17 16:00:00,Shopping Mall,2,0,0,100,16,84
2024-03-17 18:00:00,Airport,1,0,4,100,13,87
2024-03-17 20:00:00,Cricket Stadium,1,1,2,150,44,106
2024-03-17 23:00:00,Airport,10,0,5,75,58,17
2024-03-17 23:00:00,Railway Station,4,0,2,100,30,70
2024-03-18 00:00:00,Shopping Mall,3,0,4,200,46,154
2024-03-18 00:00:00,Airport,6,0,1,50,21,29
2024-03-18 01:00:00,Cricket Stadium,6,0,0,75,31,44
2024-03-18 02:00:00,Railway Station,8,0,6,50,36,14
2024-03-18 02:00:00,Railway Station,10,0,1,75,58,17
2024-03-18 05:00:00,Railway Station,1,0,2,100,12,88
2024-03-18 09:00:00,Railway Station,3,0,4,50,16,34
2024-03-18 09:00:00,Railway Station,6,0,5,75,31,44
2024-03-18 10:00:00,Metro Station,6,0,4,100,53,47
2024-03-18 12:00:00,Airport,3,0,5,75,20,55
2024-03-18 12:00:00,Shopping Mall,8,0,3,100,67,33
2024-03-18 12:00:00,Cricket Stadium,1,0,1,100,7,93
2024-03-18 12:00:00,Shopping Mall,3,0,6,150,41,109
2024-03-18 13:00:00,Tech Park,10,0,0,75,62,13
2024-03-18 15:00:00,Metro Station,5,0,4,75,29,46
2024-03-18 17:00:00,City Center,7,0,0,75,46,29
2024-03-18 17:00:00,City Center,1,0,4,75,4,71
2024-03-18 18:00:00,Cricket Stadium,4,0,4,200,66,134
2024-03-18 19:00:00,Cricket Stadium,8,1,3,100,82,18
2024-03-18 20:00:00,Cricket Stadium,6,0,5,200,95,105
2024-03-18 21:00:00,City Center,5,0,4,150,57,93
2024-03-18 21:00:00,Tech Park,1,0,4,75,1,74
2024-03-18 21:00:00,Cricket Stadium,6,0,0,150,68,82
2024-03-18 22:00:00,City Center,7,0,4,100,59,41
2024-03-19 00:00:00,Shopping Mall,8,0,5,100,61,39
2024-03-19 00:00:00,Airport,7,0,1,75,43,32
2024-03-19 00:00:00,Metro Station,5,0,6,50,22,28
2024-03-19 03:00:00,Shopping Mall,3,0,6,100,24,76
2024-03-19 03:00:00,Railway Station,10,0,1,75,65,10
2024-03-19 04:00:00,Metro Station,4,0,0,50,18,32
2024-03-19 04:00:00,Airport,4,0,2,150,50,100
2024-03-19 04:00:00,Shopping Mall,9,0,0,150,103,47
2024-03-19 05:00:00,Airport,1,0,6,150,8,142
2024-03-19 06:00:00,Railway Station,10,0,5,200,158,42
2024-03-19 08:00:00,Cricket Stadium,6,1,2,75,46,29
2024-03-19 08:00:00,Shopping Mall,4,0,1,150,50,100
2024-03-19 09:00:00,Airport,8,0,1,75,46,29
2024-03-19 10:00:00,Shopping Mall,9,0,0,75,52,23
2024-03-19 14:00:00,Shopping Mall,4,0,4,150,50,100
2024-03-19 16:00:00,Metro Station,10,0,5,75,60,15
2024-03-19 16:00:00,Tech Park,10,0,4,150,122,28
2024-03-19 18:00:00,Airport,8,0,6,75,49,26
2024-03-19 18:00:00,Tech Park,5,0,5,200,75,125
2024-03-19 20:00:00,Shopping Mall,6,0,5,100,46,54
2024-03-19 20:00:00,Cricket Stadium,1,0,0,100,4,96
2024-03-19 20:00:00,Railway Station,3,1,2,150,69,81
2024-03-19 21:00:00,Metro Station,8,0,6,100,62,38
2024-03-19 21:00:00,Tech Park,5,0,3,100,43,57
2024-03-19 21:00:00,Cricket Stadium,6,0,6,75,31,44
2024-03-19 22:00:00,Airport,10,0,4,75,61,14
2024-03-19 22:00:00,City Center,9,0,6,75,51,24
2024-03-19 22:00:00,Tech Park,4,0,2,75,19,56
2024-03-19 23:00:00,Metro Station,2,0,1,50,4,46
2024-03-20 01:00:00,Tech Park,2,0,6,50,3,47
2024-03-20 01:00:00,Cricket Stadium,5,1,3,150,85,65
2024-03-20 02:00:00,City Center,9,0,2,75,52,23
2024-03-20 05:00:00,Cricket Stadium,7,0,2,100,55,45
2024-03-20 07:00:00,Airport,4,0,2,150,47,103
2024-03-20 09:00:00,Airport,1,0,2,150,14,136
2024-03-20 10:00:00,Tech Park,5,0,1,150,65,85
2024-03-20 11:00:00,City Center,9,0,0,100,75,25
2024-03-20 12:00:00,Shopping Mall,2,0,1,100,14,86
2024-03-20 12:00:00,Cricket Stadium,4,1,3,100,53,47
2024-03-20 13:00:00,Airport,6,0,1,150,77,73
2024-03-20 14:00:00,Metro Station,6,0,6,150,72,78
2024-03-20 17:00:00,Tech Park,3,0,2,50,10,40
2024-03-20 17:00:00,Railway Station,4,0,0,100,34,66
2024-03-20 19:00:00,Cricket Stadium,5,1,2,100,64,36
2024-03-20 20:00:00,City Center,10,0,5,150,117,33
2024-03-20 21:00:00,Railway Station,7,0,1,100,54,46
2024-03-20 21:00:00,Tech Park,3,0,4,50,8,42
2024-03-20 22:00:00,Tech Park,10,0,6,200,160,40
2024-03-20 22:00:00,City Center,10,0,4,150,121,29
2024-03-20 23:00:00,Airport,5,0,6,75,26,49
2024-03-21 00:00:00,Railway Station,5,0,2,200,81,119
2024-03-21 01:00:00,Tech Park,6,0,2,50,27,23
2024-03-21 02:00:00,Metro Station,5,0,1,75,25,50
2024-03-21 04:00:00,Shopping Mall,1,0,1,150,10,140
2024-03-21 04:00:00,City Center,10,0,4,150,118,32
2024-03-21 06:00:00,City Center,6,0,1,50,26,24
2024-03-21 06:00:00,Airport,7,0,0,50,23,27
2024-03-21 06:00:00,Metro Station,10,0,3,100,81,19
2024-03-21 07:00:00,Shopping Mall,6,0,0,100,43,57
2024-03-21 08:00:00,Airport,2,0,0,150,22,128
2024-03-21 09:00:00,Railway Station,9,0,5,150,106,44
2024-03-21 10:00:00,Railway Station,3,0,2,75,14,61
2024-03-21 10:00:00,Airport,4,0,5,100,33,67
2024-03-21 12:00:00,Railway Station,5,0,4,200,76,124
2024-03-21 14:00:00,Cricket Stadium,10,1,5,150,146,4
2024-03-21 15:00:00,Metro Station,7,0,5,75,39,36
2024-03-21 16:00:00,Tech Park,1,0,2,150,16,134
2024-03-21 17:00:00,Railway Station,10,0,0,50,35,15
2024-03-21 19:00:00,Metro Station,8,0,1,100,59,41
2024-03-21 19:00:00,Airport,9,0,4,150,105,45
2024-03-21 22:00:00,Railway Station,4,0,4,50,16,34
2024-03-22 01:00:00,Metro Station,5,0,1,150,65,85
2024-03-22 01:00:00,Metro Station,8,0,0,100,64,36
2024-03-22 02:00:00,Shopping Mall,10,0,2,150,117,33
2024-03-22 03:00:00,Tech Park,1,0,2,100,6,94
2024-03-22 03:00:00,City Center,3,0,1,100,26,74
2024-03-22 04:00:00,Metro Station,1,0,0,150,8,142
2024-03-22 07:00:00,Cricket Stadium,4,0,5,100,37,63
2024-03-22 08:00:00,City Center,4,0,5,50,14,36
2024-03-22 12:00:00,City Center,9,0,0,100,73,27
2024-03-22 13:00:00,Tech Park,5,0,2,75,35,40
2024-03-22 14:00:00,Airport,4,0,1,150,51,99
2024-03-22 14:00:00,Shopping Mall,8,0,3,150,97,53
2024-03-22 14:00:00,Cricket Stadium,3,0,0,200,49,151
2024-03-22 15:00:00,Shopping Mall,7,0,5,200,117,83
2024-03-22 15:00:00,Cricket Stadium,1,0,1,150,8,142
2024-03-22 15:00:00,City Center,4,0,5,200,59,141
2024-03-22 17:00:00,City Center,7,0,5,150,86,64
2024-03-22 17:00:00,Shopping Mall,9,0,1,150,104,46
2024-03-22 18:00:00,Shopping Mall,2,0,2,75,9,66
2024-03-22 19:00:00,Railway Station,5,0,6,75,32,43
2024-03-22 22:00:00,Metro Station,3,0,2,75,20,55
2024-03-23 00:00:00,Cricket Stadium,3,0,4,150,35,115
2024-03-23 01:00:00,Metro Station,10,0,1,100,83,17
2024-03-23 01:00:00,Shopping Mall,7,0,2,150,84,66
2024-03-23 03:00:00,City Center,4,0,6,75,26,49
2024-03-23 04:00:00,Railway Station,5,0,5,50,19,31
2024-03-23 05:00:00,Tech Park,6,0,0,100,51,49
2024-03-23 05:00:00,Airport,4,0,6,75,27,48
2024-03-23 05:00:00,Shopping Mall,3,0,2,150,32,118
2024-03-23 09:00:00,Shopping Mall,5,0,4,50,24,26
2024-03-23 09:00:00,Metro Station,3,0,6,150,40,110
2024-03-23 10:00:00,Airport,4,0,6,50,13,37
2024-03-23 11:00:00,Metro Station,8,0,1,150,92,58
2024-03-23 14:00:00,City Center,1,0,4,100,4,96
2024-03-23 14:00:00,Cricket Stadium,4,0,1,100,30,70
2024-03-23 15:00:00,Railway Station,1,0,5,50,6,44
2024-03-23 16:00:00,Airport,4,0,2,50,15,35
2024-03-23 18:00:00,Cricket Stadium,8,1,1,100,89,11
2024-03-23 18:00:00,Railway Station,7,0,0,75,43,32
2024-03-23 21:00:00,Railway Station,6,0,1,100,48,52
2024-03-23 21:00:00,City Center,8,0,5,100,64,36
2024-03-23 23:00:00,Shopping Mall,2,0,1,150,26,124
2024-03-24 00:00:00,Metro Station,8,0,3,150,97,53
2024-03-24 01:00:00,Metro Station,6,0,5,50,22,28
2024-03-24 03:00:00,Railway Station,3,0,2,200,52,148
2024-03-24 04:00:00,Cricket Stadium,6,0,5,100,52,48
2024-03-24 04:00:00,Shopping Mall,10,1,3,75,72,3
2024-03-24 04:00:00,Cricket Stadium,10,1,5,150,150,0
2024-03-24 05:00:00,Tech Park,3,0,5,200,46,154
2024-03-24 05:00:00,Shopping Mall,1,1,6,75,26,49
2024-03-24 05:00:00,Railway Station,8,0,4,150,97,53
2024-03-24 06:00:00,Railway Station,10,0,5,150,119,31
2024-03-24 08:00:00,Airport,10,0,6,150,118,32
2024-03-24 09:00:00,Railway Station,9,0,6,75,52,23
2024-03-24 10:00:00,City Center,9,0,1,100,68,32
2024-03-24 11:00:00,Railway Station,9,0,2,150,105,45
2024-03-24 11:00:00,Shopping Mall,6,0,3,150,77,73
2024-03-24 11:00:00,Airport,1,0,4,100,3,97
2024-03-24 12:00:00,Airport,5,0,5,100,37,63
2024-03-24 12:00:00,City Center,5,0,4,50,20,30
2024-03-24 14:00:00,Cricket Stadium,7,1,1,100,77,23
2024-03-24 14:00:00,Airport,2,0,3,150,29,121
2024-03-24 15:00:00,Airport,6,0,4,50,24,26
2024-03-24 15:00:00,Tech Park,2,0,6,100,20,80
2024-03-24 16:00:00,Shopping Mall,7,0,6,200,116,84
2024-03-24 19:00:00,Shopping Mall,1,0,2,200,16,184
2024-03-24 21:00:00,Metro Station,3,0,6,50,17,33
2024-03-25 00:00:00,Cricket Stadium,4,0,1,100,30,70
2024-03-25 01:00:00,City Center,7,0,5,150,87,63
2024-03-25 02:00:00,Tech Park,5,0,5,150,55,95
2024-03-25 05:00:00,Airport,2,0,2,150,27,123
2024-03-25 06:00:00,Metro Station,10,0,3,150,125,25
2024-03-25 06:00:00,City Center,8,1,6,200,167,33
2024-03-25 08:00:00,Shopping Mall,2,1,1,100,39,61
2024-03-25 08:00:00,Railway Station,5,0,1,100,39,61
2024-03-25 09:00:00,Tech Park,1,0,1,100,4,96
2024-03-25 09:00:00,City Center,8,0,1,100,60,40
2024-03-25 10:00:00,Tech Park,1,1,3,75,26,49
2024-03-25 11:00:00,Cricket Stadium,4,0,0,50,18,32
2024-03-25 11:00:00,Railway Station,3,1,5,100,41,59
2024-03-25 11:00:00,Railway Station,9,0,3,100,74,26
2024-03-25 13:00:00,Cricket Stadium,6,1,6,75,48,27
2024-03-25 16:00:00,Metro Station,10,0,4,150,116,34
2024-03-25 17:00:00,Tech Park,2,0,5,100,14,86
2024-03-25 18:00:00,Airport,1,0,0,75,10,65
2024-03-25 19:00:00,City Center,7,0,1,50,24,26
2024-03-25 21:00:00,Shopping Mall,2,0,0,100,15,85
2024-03-26 00:00:00,Tech Park,3,0,6,75,15,60
2024-03-26 02:00:00,Tech Park,1,0,5,75,6,69
2024-03-26 02:00:00,City Center,7,0,1,75,46,29
2024-03-26 02:00:00,Metro Station,5,0,1,75,33,42
2024-03-26 03:00:00,Railway Station,6,0,2,150,73,77
2024-03-26 04:00:00,Tech Park,9,0,3,50,39,11
2024-03-26 05:00:00,Shopping Mall,8,0,1,150,96,54
2024-03-26 07:00:00,Metro Station,9,1,5,150,142,8
2024-03-26 08:00:00,Metro Station,3,0,0,200,52,148
2024-03-26 11:00:00,Tech Park,5,1,1,100,62,38
2024-03-26 13:00:00,Cricket Stadium,10,0,1,75,58,17
2024-03-26 14:00:00,Shopping Mall,1,0,4,100,4,96
2024-03-26 16:00:00,Shopping Mall,7,0,6,75,43,32
2024-03-26 17:00:00,Metro Station,3,0,6,100,21,79
2024-03-26 18:00:00,Airport,10,0,3,200,157,43
2024-03-26 18:00:00,Airport,2,0,1,150,25,125
2024-03-26 19:00:00,Tech Park,6,0,2,200,93,107
2024-03-26 20:00:00,Metro Station,4,1,0,200,109,91
2024-03-26 20:00:00,Airport,10,0,3,75,57,18
2024-03-26 21:00:00,Tech Park,8,0,6,75,46,29
2024-03-26 23:00:00,Cricket Stadium,5,0,3,150,61,89
2024-03-26 23:00:00,Airport,9,0,5,100,68,32
2024-03-26 23:00:00,Airport,3,0,5,75,21,54
2024-03-26 23:00:00,Shopping Mall,6,0,2,100,48,52
2024-03-26 23:00:00,City Center,9,0,2,75,59,16
2024-03-26 23:00:00,Tech Park,10,1,6,150,150,0
2024-03-27 00:00:00,Cricket Stadium,5,0,5,150,55,95
2024-03-27 00:00:00,Metro Station,7,0,5,75,40,35
2024-03-27 03:00:00,Airport,10,0,4,150,119,31
2024-03-27 04:00:00,Tech Park,5,0,4,100,37,63
2024-03-27 04:00:00,Tech Park,1,0,3,75,3,72
2024-03-27 06:00:00,Metro Station,4,0,6,100,35,65
2024-03-27 08:00:00,Cricket Stadium,3,1,2,100,42,58
2024-03-27 09:00:00,Railway Station,3,0,3,200,44,156
2024-03-27 09:00:00,Shopping Mall,2,0,6,150,24,126
2024-03-27 09:00:00,Airport,4,0,4,100,37,63
2024-03-27 10:00:00,Shopping Mall,7,0,2,50,30,20
2024-03-27 12:00:00,Tech Park,5,0,3,50,25,25
2024-03-27 14:00:00,Metro Station,3,0,5,150,34,116
2024-03-27 15:00:00,Tech Park,5,0,5,100,42,58
2024-03-27 15:00:00,Cricket Stadium,2,0,2,150,20,130
2024-03-27 15:00:00,City Center,2,0,5,75,11,64
2024-03-27 19:00:00,Metro Station,4,0,2,100,30,70
2024-03-27 20:00:00,Metro Station,10,0,0,150,122,28
2024-03-27 22:00:00,Tech Park,10,0,2,150,123,27
2024-03-27 22:00:00,Metro Station,5,0,4,150,57,93
2024-03-27 23:00:00,Metro Station,7,0,4,100,54,46
2024-03-28 01:00:00,Metro Station,3,0,1,100,20,80
2024-03-28 01:00:00,Tech Park,10,0,4,50,43,7
2024-03-28 04:00:00,Airport,1,0,2,100,3,97
2024-03-28 04:00:00,Shopping Mall,4,0,3,200,65,135
2024-03-28 06:00:00,Railway Station,5,0,3,200,83,117
2024-03-28 06:00:00,City Center,9,0,0,50,40,10
2024-03-28 08:00:00,Cricket Stadium,7,0,0,100,58,42
2024-03-28 09:00:00,Metro Station,8,0,2,75,53,22
2024-03-28 10:00:00,Metro Station,1,0,2,100,3,97
2024-03-28 12:00:00,Tech Park,8,0,4,50,34,16
2024-03-28 12:00:00,Cricket Stadium,10,0,0,100,84,16
2024-03-28 12:00:00,Shopping Mall,7,0,1,150,82,68
2024-03-28 14:00:00,City Center,7,0,1,75,42,33
2024-03-28 15:00:00,Railway Station,7,0,2,100,51,49
2024-03-28 16:00:00,Airport,10,0,3,150,117,33
2024-03-28 16:00:00,Airport,7,0,1,50,25,25
2024-03-28 16:00:00,Metro Station,9,0,2,100,76,24
2024-03-28 17:00:00,Metro Station,9,0,1,75,51,24
2024-03-28 18:00:00,Cricket Stadium,6,0,1,75,40,35
2024-03-28 18:00:00,Cricket Stadium,9,0,4,75,57,18
2024-03-28 22:00:00,Metro Station,7,0,5,100,59,41
2024-03-28 23:00:00,City Center,9,0,1,75,52,23
2024-03-28 23:00:00,Airport,7,0,3,150,82,68
2024-03-29 01:00:00,Tech Park,3,0,3,100,28,72
2024-03-29 02:00:00,Shopping Mall,6,0,1,75,39,36
2024-03-29 03:00:00,Tech Park,5,0,5,75,26,49
2024-03-29 04:00:00,Railway Station,9,0,4,100,72,28
2024-03-29 05:00:00,Cricket Stadium,9,0,2,100,73,27
2024-03-29 06:00:00,Railway Station,10,0,3,50,44,6
2024-03-29 06:00:00,Metro Station,2,0,6,200,29,171
2024-03-29 08:00:00,Cricket Stadium,5,0,2,200,78,122
2024-03-29 09:00:00,Airport,6,1,1,150,104,46
2024-03-29 09:00:00,Railway Station,3,1,4,150,67,83
2024-03-29 10:00:00,Shopping Mall,7,0,0,50,31,19
2024-03-29 14:00:00,Airport,10,0,1,150,116,34
2024-03-29 14:00:00,Metro Station,6,0,2,200,98,102
2024-03-29 17:00:00,Tech Park,4,0,6,50,12,38
2024-03-29 19:00:00,Airport,3,1,3,75,38,37
2024-03-29 19:00:00,Cricket Stadium,3,0,0,100,23,77
2024-03-29 19:00:00,City Center,1,0,0,200,19,181
2024-03-29 20:00:00,Cricket Stadium,5,0,5,100,42,58
2024-03-29 20:00:00,City Center,7,0,0,150,86,64
2024-03-29 21:00:00,City Center,8,0,3,150,101,49
2024-03-29 22:00:00,Airport,8,0,2,100,59,41
2024-03-29 22:00:00,Cricket Stadium,10,0,1,50,39,11
2024-03-29 23:00:00,Railway Station,9,0,2,100,73,27
2024-03-30 01:00:00,Shopping Mall,10,0,4,100,85,15
2024-03-30 02:00:00,Shopping Mall,2,0,1,75,8,67
2024-03-30 04:00:00,City Center,1,0,3,150,8,142
2024-03-30 05:00:00,Railway Station,2,0,1,100,15,85
2024-03-30 06:00:00,City Center,7,0,4,150,84,66
2024-03-30 07:00:00,Metro Station,5,0,6,150,62,88
2024-03-30 08:00:00,City Center,1,0,5,150,14,136
2024-03-30 08:00:00,Cricket Stadium,7,0,2,100,52,48
2024-03-30 11:00:00,Metro Station,10,0,0,200,164,36
2024-03-30 11:00:00,Cricket Stadium,9,0,3,200,144,56
2024-03-30 11:00:00,Tech Park,4,0,5,200,64,136
2024-03-30 12:00:00,Metro Station,3,1,3,200,90,110
2024-03-30 13:00:00,City Center,2,0,6,150,25,125
2024-03-30 17:00:00,Cricket Stadium,5,1,5,50,32,18
2024-03-30 17:00:00,Shopping Mall,7,0,2,150,86,64
2024-03-30 17:00:00,Railway Station,4,0,0,150,48,102
2024-03-30 18:00:00,Metro Station,10,0,3,150,123,27
2024-03-30 19:00:00,Railway Station,10,0,1,100,75,25
2024-03-30 20:00:00,Shopping Mall,8,0,5,50,32,18
2024-03-30 20:00:00,Metro Station,3,0,0,150,32,118
2024-03-30 23:00:00,City Center,7,0,6,100,51,49
2024-03-30 23:00:00,Airport,6,0,1,150,68,82
2024-03-31 00:00:00,Railway Station,4,0,0,100,34,66
2024-03-31 00:00:00,Metro Station,9,0,0,150,107,43
2024-03-31 00:00:00,Airport,6,0,0,200,101,99
2024-03-31 01:00:00,Airport,9,0,3,150,112,38
2024-03-31 01:00:00,Railway Station,3,0,6,100,26,74
2024-03-31 02:00:00,Metro Station,6,0,5,150,75,75
2024-03-31 03:00:00,Cricket Stadium,8,0,6,75,47,28
2024-03-31 04:00:00,Airport,4,0,3,100,29,71
2024-03-31 04:00:00,Tech Park,4,0,0,50,21,29
2024-03-31 05:00:00,Shopping Mall,1,0,3,100,4,96
2024-03-31 05:00:00,Railway Station,4,0,2,100,32,68
2024-03-31 06:00:00,Metro Station,9,0,3,150,106,44
2024-03-31 06:00:00,City Center,1,0,6,200,14,186
2024-03-31 09:00:00,Railway Station,9,0,0,75,56,19
2024-03-31 10:00:00,Airport,7,0,2,100,55,45
2024-03-31 12:00:00,Cricket Stadium,10,0,5,100,77,23
2024-03-31 13:00:00,Shopping Mall,4,0,4,100,28,72
2024-03-31 13:00:00,Tech Park,3,0,3,150,36,114
2024-03-31 13:00:00,Airport,7,0,2,75,39,36
2024-03-31 15:00:00,Shopping Mall,7,0,0,100,51,49
2024-03-31 15:00:00,Metro Station,10,0,2,75,62,13
2024-03-31 17:00:00,Cricket Stadium,9,0,1,50,40,10
2024-03-31 17:00:00,City Center,4,0,3,100,33,67
2024-03-31 18:00:00,Tech Park,7,0,4,100,53,47
2024-03-31 19:00:00,Airport,10,0,2,150,124,26
2024-03-31 20:00:00,Airport,5,0,5,150,58,92
2024-03-31 20:00:00,Tech Park,10,0,5,150,121,29
2024-03-31 20:00:00,City Center,2,0,6,100,16,84
2024-04-01 03:00:00,Shopping Mall,10,0,4,100,84,16
2024-04-01 03:00:00,Cricket Stadium,5,0,1,200,80,120
2024-04-01 04:00:00,Metro Station,1,0,5,150,17,133
2024-04-01 04:00:00,Shopping Mall,8,0,3,150,98,52
2024-04-01 10:00:00,Cricket Stadium,1,0,2,150,7,143
2024-04-01 12:00:00,Cricket Stadium,10,0,6,150,115,35
2024-04-01 13:00:00,Tech Park,7,0,6,50,33,17
2024-04-01 13:00:00,Tech Park,5,0,1,150,64,86
2024-04-01 14:00:00,Airport,3,0,1,75,20,55
2024-04-01 17:00:00,City Center,9,0,5,75,55,20
2024-04-01 18:00:00,Tech Park,3,0,4,75,15,60
2024-04-01 18:00:00,City Center,7,0,6,200,114,86
2024-04-01 18:00:00,Metro Station,10,0,6,50,42,8
2024-04-01 20:00:00,Shopping Mall,10,0,0,150,122,28
2024-04-01 21:00:00,Shopping Mall,9,0,3,200,140,60
2024-04-01 21:00:00,Shopping Mall,10,0,0,150,122,28
2024-04-02 00:00:00,Shopping Mall,7,0,0,100,57,43
2024-04-02 00:00:00,Shopping Mall,1,0,5,200,19,181
2024-04-02 00:00:00,Railway Station,8,0,4,75,51,24
2024-04-02 00:00:00,Shopping Mall,3,0,3,100,24,76
2024-04-02 01:00:00,Cricket Stadium,10,0,1,150,117,33
2024-04-02 04:00:00,Metro Station,9,0,2,100,77,23
2024-04-02 05:00:00,Airport,8,0,1,50,32,18
2024-04-02 06:00:00,City Center,1,0,1,100,6,94
2024-04-02 08:00:00,Shopping Mall,8,0,2,150,94,56
2024-04-02 10:00:00,Metro Station,9,0,1,150,112,38
2024-04-02 12:00:00,Railway Station,8,0,3,150,91,59
2024-04-02 15:00:00,Railway Station,8,0,0,150,91,59
2024-04-02 15:00:00,Railway Station,8,0,2,200,124,76
2024-04-02 16:00:00,Tech Park,9,0,0,150,108,42
2024-04-02 16:00:00,Cricket Stadium,3,0,5,150,32,118
2024-04-02 17:00:00,Metro Station,5,0,1,50,17,33
2024-04-02 18:00:00,City Center,7,0,1,150,80,70
2024-04-02 20:00:00,Cricket Stadium,2,0,4,50,8,42
2024-04-02 20:00:00,Airport,4,0,1,75,26,49
2024-04-02 20:00:00,Tech Park,7,0,3,100,59,41
2024-04-02 23:00:00,Railway Station,1,0,0,75,4,71
2024-04-03 01:00:00,City Center,2,0,2,150,27,123
2024-04-03 02:00:00,Airport,10,0,0,100,80,20
2024-04-03 03:00:00,Metro Station,6,0,4,50,26,24
2024-04-03 09:00:00,City Center,2,0,0,150,20,130
2024-04-03 10:00:00,Metro Station,1,1,0,100,31,69
2024-04-03 11:00:00,Cricket Stadium,2,0,6,200,37,163
2024-04-03 11:00:00,Tech Park,7,0,0,100,60,40
2024-04-03 11:00:00,Metro Station,9,0,3,150,109,41
2024-04-03 12:00:00,City Center,6,0,2,100,51,49
2024-04-03 14:00:00,Cricket Stadium,2,0,1,200,28,172
2024-04-03 15:00:00,Airport,3,0,5,100,20,80
2024-04-03 16:00:00,Airport,6,0,3,150,73,77
2024-04-03 17:00:00,Railway Station,8,0,4,100,63,37
2024-04-03 19:00:00,Airport,7,0,5,75,42,33
2024-04-03 19:00:00,Metro Station,9,0,5,75,50,25
2024-04-03 19:00:00,Railway Station,9,0,0,50,37,13
2024-04-03 21:00:00,City Center,3,0,2,100,21,79
